,preco_focco_id,cod_item,cod_preven,tabela_descricao,produto,modulacao,comp_modulo,prof_produto,alt_modulo,tipo_acab,embalagem,base_pe,faixa,configuracao,resp,formula,preco
246799,12263101,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3851.0
246800,12263099,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4045.0
246801,12263097,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4111.0
246802,12263096,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4305.0
246803,12263094,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4111.0
246804,12263092,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4305.0
246805,12263090,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3956.0
246806,12263089,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4149.0
246807,12263087,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4216.0
246808,12263085,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4409.0
246809,12263084,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4216.0
246810,12263082,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4409.0
246811,12263080,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3851.0
246812,12263079,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4045.0
246813,12263077,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4111.0
246814,12263075,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4305.0
246815,12263073,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4111.0
246816,12263072,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4305.0
246817,12263070,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3903.0
246818,12263068,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4097.0
246819,12263067,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4163.0
246820,12263065,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4356.0
246821,12263063,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4163.0
246822,12263062,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4356.0
246823,12263118,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO ESPECIAL#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4042.0
246824,12263120,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO ESPECIAL#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,3975.0
246825,12263121,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO ESPECIAL#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3782.0
246826,12263123,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4186.0
246827,12263125,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,3992.0
246828,12263126,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4186.0
246829,12263128,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,3992.0
246830,12263130,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,3926.0
246831,12263131,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAMINADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3732.0
246832,12263133,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAQUEADA METALIZADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4289.0
246833,12263135,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAQUEADA METALIZADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4095.0
246834,12263137,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAQUEADA METALIZADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4289.0
246835,12263138,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAQUEADA METALIZADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4095.0
246836,12263140,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,H,BANCO#SEM#1.58M#0.45M#SIM#0.42M#FX H#LAMINADO#LAQUEADA METALIZADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX H|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4029.0
