timestamp,cod_preven,empresa_focco,acao,preco_focco_id,produto,campo,valor_antes,valor_depois,status
20260707_084713,154,4,INSERT,12369950,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369951,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369952,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369953,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369954,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369955,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369956,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369957,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369958,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369959,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369960,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369961,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369962,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369963,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369964,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369965,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369966,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369967,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369968,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369969,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369970,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369971,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369972,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369973,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369974,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369975,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369976,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369977,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369978,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369979,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369980,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369981,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369982,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369983,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369984,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369985,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369986,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369987,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369988,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369989,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369990,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369991,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369992,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369993,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369994,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369995,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369996,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369997,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369998,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12369999,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370000,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370001,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370002,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370003,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370004,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370005,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370006,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370007,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370008,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370009,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370010,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370011,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370012,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370013,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370014,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370015,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370016,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370017,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370018,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370019,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370020,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370021,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370022,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370023,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370024,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370025,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370026,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370027,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370028,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370029,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370030,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370031,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370032,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370033,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370034,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370035,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370036,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370037,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370038,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370039,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370040,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370041,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370042,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370043,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370044,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370045,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370046,MESA BELGA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403384,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403392,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403390,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403394,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403388,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403396,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372896,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403398,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403400,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372898,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403402,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403404,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403406,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403408,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403410,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372900,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403412,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403414,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403416,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403418,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403420,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372902,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403422,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403424,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403426,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403428,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403430,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372904,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403432,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403434,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403436,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403438,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403440,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372906,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403442,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403443,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403446,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403448,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403450,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372908,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403452,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403454,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403456,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403459,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372910,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403465,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372912,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403471,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403473,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403475,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372913,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403477,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403479,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403481,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403483,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403484,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403486,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403487,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403488,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403489,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372916,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403491,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403493,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403495,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403497,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403499,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403501,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403504,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372919,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403506,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403507,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403509,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372920,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403511,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403513,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403517,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403519,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403520,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372922,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403523,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403525,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403526,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12189965,ESPELHO AVANT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372926,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12189974,ESPELHO AVANT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12189983,ESPELHO AVANT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372929,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12189993,ESPELHO AVANT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12190006,ESPELHO AVANT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364794,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364795,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12365031,MESA TICIANO,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364796,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364797,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364798,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364799,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364800,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364801,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198248,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364803,VIE,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372945,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364804,VIE,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198263,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372946,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364805,VIE,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355036,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364806,VIE,,,,PLANEJADO
20260707_084713,154,4,INSERT,12364807,VIE,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198284,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198305,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355046,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355047,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198328,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355049,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372960,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355050,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372961,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355051,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12372962,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355052,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12370382,MESA PEBBLE E/,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198351,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355053,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355055,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355056,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355057,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355058,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355059,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198393,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355061,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355063,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355064,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198412,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12355065,MESA VOLPI,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198430,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198453,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198470,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198489,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198509,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12365252,MESA MESA CABECEIRA SPLENDEUR,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198528,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12365253,MESA MESA CABECEIRA SPLENDEUR,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198551,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198563,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12365254,MESA MESA CABECEIRA SPLENDEUR,,,,PLANEJADO
20260707_084713,154,4,INSERT,12373009,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12373010,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198588,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198595,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12365255,MESA MESA CABECEIRA SPLENDEUR,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198624,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198646,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403340,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198660,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403341,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198685,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198695,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,11403342,MESA SATURNIA,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198717,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198730,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198757,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198778,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12373048,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12373049,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12373050,MESA SOLEIL,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198794,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358401,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198817,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198822,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358403,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358404,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358405,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358406,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198840,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198851,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198860,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198882,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358415,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198887,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358416,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358417,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198898,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358418,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358419,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358420,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198913,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358421,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358422,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198924,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358423,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358424,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358425,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354585,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354586,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12358426,MESA TURIN,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354587,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354589,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354590,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198943,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354591,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354593,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354594,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354595,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354596,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12198949,MESA MOSER,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354597,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354592,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354598,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354599,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354600,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354601,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354602,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354605,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354603,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354604,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354606,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354608,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354607,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354609,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354612,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354613,MESA YOTT,,,,PLANEJADO
20260707_084713,154,4,INSERT,12354614,MESA YOTT,,,,PLANEJADO
